Country,Temperature Low,Country & Province,Humidity,Dew Point,Temperature High,Uv Index
Iran,-1.8944444444444446,Iran,0.28,10.31,14.17777777777778,4
Iran,-1.8944444444444446,Iran,0.28,10.31,14.17777777777778,4
Iran,-1.8944444444444446,Iran,0.28,10.31,14.17777777777778,4
Iran,4.216666666666669,Iran,0.25,6.86,17.849999999999998,5
Iran,4.216666666666669,Iran,0.25,6.86,17.849999999999998,5
Iran,4.216666666666669,Iran,0.25,6.86,17.849999999999998,5
Iran,4.216666666666669,Iran,0.25,6.86,17.849999999999998,5
Iran,4.216666666666669,Iran,0.25,6.86,17.849999999999998,5
Iran,4.216666666666669,Iran,0.25,6.86,17.849999999999998,5
Iran,4.216666666666669,Iran,0.25,6.86,17.849999999999998,5
Iran,4.216666666666669,Iran,0.25,6.86,17.849999999999998,5
Iran,4.216666666666669,Iran,0.25,6.86,17.849999999999998,5
Iran,4.216666666666669,Iran,0.25,6.86,17.849999999999998,5
Iran,4.216666666666669,Iran,0.25,6.86,17.849999999999998,5
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.672222222222221,Iran,0.27,17.86,21.961111111111112,6
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,4.722222222222222,Iran,0.37,23.5,18.249999999999996,5
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,11.355555555555554,Iran,0.32,23.92,21.18888888888889,6
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,2.727777777777776,Iran,0.37,32.22,21.161111111111115,4
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,4.305555555555555,Iran,0.4,21.02,18.922222222222224,7
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,2.872222222222223,Iran,0.26,13.1,20.311111111111114,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,6.572222222222222,Iran,0.31,16.82,19.67777777777778,6
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,13.394444444444444,Iran,0.24,19.16,21.866666666666667,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,14.361111111111112,Iran,0.25,25.8,26.433333333333334,4
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
Iran,3.5277777777777786,Iran,0.24,18.73,21.13888888888889,6
